,equity
2023-03-30,4926303.868169588
2023-03-31,4906081.114723488
2023-04-03,4862016.144284938
2023-04-04,4844481.372729268
2023-04-05,5026070.339312268
2023-04-06,5104111.2698923135
2023-04-07,5150296.489568814
2023-04-10,5121781.355573814
2023-04-11,5103550.2606680645
2023-04-12,5158066.8424881045
2023-04-13,5063792.126871533
2023-04-14,5151947.6012550825
2023-04-17,5233903.003737275
2023-04-18,5093368.424410075
2023-04-19,5146868.773857113
2023-04-20,4980977.288589713
2023-04-21,4896746.7152842125
2023-04-24,4950952.441597912
2023-04-25,5038541.461301513
2023-04-26,4985618.119861512
2023-04-27,4994599.563827112
2023-04-28,4989019.731292113
2023-05-02,4984100.949700112
2023-05-03,5057614.151408533
2023-05-04,5099652.064673532
2023-05-08,4951837.826356033
2023-05-09,4915175.1341012325
2023-05-10,5052085.339692232
2023-05-11,4910284.059901252
2023-05-12,4897157.2727483325
2023-05-15,4885059.044387032
2023-05-16,4994133.217504558
2023-05-17,5024403.653272258
2023-05-18,5029427.116859978
2023-05-19,5114358.370888868
2023-05-22,5150733.1942968685
2023-05-23,5074236.377537018
2023-05-24,5049316.061098718
2023-05-25,4998770.412944369
2023-05-26,5047074.494274784
2023-05-30,5019171.000972443
2023-05-31,5107536.752947943
2023-06-01,5012786.983521143
2023-06-02,5033208.934383893
2023-06-05,5057965.734302393
2023-06-07,5026503.760020143
2023-06-08,4993704.886295109
2023-06-09,4978140.909611109
2023-06-12,4948926.064026158
2023-06-13,5028527.102327138
2023-06-14,4954900.708299139
2023-06-15,5065182.752924958
2023-06-16,5069502.673483959
2023-06-19,5096313.2754689995
2023-06-20,5160162.947297799
2023-06-21,5004815.698020019
2023-06-22,4981149.174408844
2023-06-23,4935702.8788947435
2023-06-26,4905926.615178368
2023-06-27,4989189.142989739
2023-06-28,4860852.126440391
2023-06-29,4855655.4798953915
2023-06-30,4977036.712975666
2023-07-03,4894549.793895571
2023-07-04,5005619.824577071
2023-07-05,4977477.361497571
2023-07-06,4851828.87475857
2023-07-07,4831444.147640821
2023-07-10,4846399.92689082
2023-07-11,4876311.485390821
2023-07-12,4821450.024414021
2023-07-13,4922852.832865221
2023-07-14,4917933.999929021
2023-07-17,4787420.406605995
2023-07-18,4732188.973735196
2023-07-19,4994519.515476595
2023-07-20,4916281.354677871
2023-07-21,4830034.20708717
2023-07-24,4854187.680632896
2023-07-25,4787866.734406943
2023-07-26,4201855.069894636
2023-07-27,4345793.874904102
2023-07-28,4538613.7257785015
2023-07-31,4616646.062915852
2023-08-01,4710080.30872115
2023-08-02,4598436.9874763
2023-08-03,4442169.5678927265
