regime,strategy,CAGR,Sharpe,MDD,PF,N_trades,WinRate,Final
WEAK,"RSI2(t=10,s=0.03,tg=0.05,h=3)",-0.07243877118038511,-0.4818828937831467,-0.5579567045776663,0.8858347454041383,2098,0.43994280266920877,0.4429747867112171
WEAK,"RSI2(t=10,s=0.03,tg=0.05,h=5)",-0.07989525546217602,-0.5791645066841156,-0.6064790118514523,0.8540728524058177,1647,0.40862173649058897,0.40590344159488334
WEAK,"RSI2(t=10,s=0.03,tg=0.05,h=7)",-0.06199207312210919,-0.4498073803253117,-0.5097425174380545,0.8756852082181679,1460,0.4089041095890411,0.5000880988398562
WEAK,"RSI2(t=10,s=0.03,tg=0.07,h=3)",-0.0680623811718658,-0.4341648229080107,-0.5364637597924933,0.8914319776949569,1957,0.4098109351047522,0.46613811625824625
WEAK,"RSI2(t=10,s=0.03,tg=0.07,h=5)",-0.05436917652302986,-0.3635285824992809,-0.5025167981927611,0.9020667269658588,1468,0.3773841961852861,0.5458946622766643
WEAK,"RSI2(t=10,s=0.03,tg=0.07,h=7)",-0.050416514966514336,-0.329041266552368,-0.46896540832813527,0.9063634259003357,1275,0.367843137254902,0.5711162124079712
WEAK,"RSI2(t=10,s=0.03,tg=0.1,h=3)",-0.06950738220176622,-0.4340016395177078,-0.5416287458178776,0.8863812185397388,1890,0.3994708994708995,0.45837125418212243
WEAK,"RSI2(t=10,s=0.03,tg=0.1,h=5)",-0.035103073404775476,-0.19670907181684602,-0.37382140978523226,0.9442875866847349,1381,0.36929761042722664,0.6791353448787322
WEAK,"RSI2(t=10,s=0.03,tg=0.1,h=7)",-0.03856669889544029,-0.22772957543815628,-0.42080376786907436,0.9292703234432275,1158,0.348013816925734,0.6531986192681571
WEAK,"RSI2(t=10,s=0.05,tg=0.05,h=3)",-0.05872107206685395,-0.3579552768801341,-0.5257178626032701,0.8951577695911275,1817,0.4887176664832141,0.5192982916190799
WEAK,"RSI2(t=10,s=0.05,tg=0.05,h=5)",-0.033875723694622994,-0.19285444507829275,-0.49016403491328064,0.9444948788074194,1333,0.5011252813203301,0.6885480907537533
WEAK,"RSI2(t=10,s=0.05,tg=0.05,h=7)",-0.027326080259489904,-0.15648007228126412,-0.4337411252267338,0.9487787597189997,1119,0.5058087578194816,0.7408106358328485
WEAK,"RSI2(t=10,s=0.05,tg=0.07,h=3)",-0.06344264188400428,-0.39117388358359284,-0.512604902825674,0.8853649450585381,1708,0.45491803278688525,0.49177741563400795
WEAK,"RSI2(t=10,s=0.05,tg=0.07,h=5)",-0.03291954330125413,-0.18188558722486398,-0.3960833993063474,0.9348579003468312,1194,0.4547738693467337,0.6959630811900599
WEAK,"RSI2(t=10,s=0.05,tg=0.07,h=7)",-0.0058199729347662155,0.022422847128417973,-0.3245412773835279,1.00401246934349,996,0.4708835341365462,0.9387520129237344
WEAK,"RSI2(t=10,s=0.05,tg=0.1,h=3)",-0.050211206361693184,-0.2838375159097892,-0.4541664093802571,0.9017196196672272,1660,0.4506024096385542,0.5724547057818101
WEAK,"RSI2(t=10,s=0.05,tg=0.1,h=5)",-0.028300954990942206,-0.14682664384801936,-0.46152223717014984,0.9506591819180655,1124,0.4403914590747331,0.7328103212968792
WEAK,"RSI2(t=10,s=0.05,tg=0.1,h=7)",0.003095190582746321,0.09129517528825325,-0.3195772684309318,1.0331063691768059,904,0.4469026548672566,1.0340297845429571
WEAK,"RSI2(t=15,s=0.03,tg=0.05,h=3)",-0.0705560314310757,-0.46661116235501937,-0.5484668465119835,0.8871147137571085,2100,0.439047619047619,0.4528085355089846
WEAK,"RSI2(t=15,s=0.03,tg=0.05,h=5)",-0.07860594578978031,-0.568616649412553,-0.6023634580411201,0.8586126436492025,1648,0.40898058252427183,0.412104867078961
WEAK,"RSI2(t=15,s=0.03,tg=0.05,h=7)",-0.06332577047604016,-0.46256165266889854,-0.5182646944078069,0.874179325124534,1462,0.40834473324213405,0.49244232901739954
WEAK,"RSI2(t=15,s=0.03,tg=0.07,h=3)",-0.0627114928431558,-0.39201807124526855,-0.5059308974655615,0.9029052597929674,1959,0.4119448698315467,0.4959505570715731
WEAK,"RSI2(t=15,s=0.03,tg=0.07,h=5)",-0.05435117097881059,-0.36688427099318766,-0.46735086045631347,0.9021273411381481,1467,0.3776414451261077,0.5460072239084125
WEAK,"RSI2(t=15,s=0.03,tg=0.07,h=7)",-0.04995401444618264,-0.3236706851537468,-0.4663206802818325,0.902627728324033,1279,0.36512900703674744,0.5741354655682189
